,result,table,_time,cpuUsage,diskRead,diskUsage,diskWrite,memoryUsage,networkDownload,networkUpload
,_result,0,2026-09-03T04:05:36.86Z,41.15,3178155.2437591664,56.35,3458693.6891483013,52.32,7709379.276962065,3892532.732745277
,_result,0,2026-09-03T04:05:36.874Z,63.57,2583990.539706471,5.43,2569381.2687790985,4.65,2809895.492074426,9534415.785713585
,_result,0,2026-09-03T04:05:36.891Z,98.76,2176250.9039798817,57.51,2589628.230348493,16.22,1910020.5116985936,638961.5717514075
,_result,0,2026-09-03T04:05:36.902Z,2.77,2759581.318728549,37.68,6641646.262395612,63.81,5419997.743420712,3366146.1927088685
,_result,0,2026-09-03T04:05:36.918Z,20.4,3318749.35224033,42.07,5368216.160500794,68.48,345090.4765575058,3169624.091467862
,_result,0,2026-09-03T04:05:36.929Z,89.85,3673745.7941792537,73.92,8679420.846662061,56.37,4129621.772800496,280268.7797807624
,_result,0,2026-09-03T04:05:36.947Z,91.56,6337323.525614998,76.49,7570312.617803394,11.26,276353.2077974018,329338.6988724745
,_result,0,2026-09-03T04:05:36.958Z,44.84,657513.5595517234,36.58,8095506.246938069,58.27,8022061.937768689,2092487.660001743
,_result,0,2026-09-03T04:05:36.973Z,47.33,267181.81376203964,39.38,4260582.846773123,50.55,4515218.8032100275,1018994.0476675319
,_result,0,2026-09-03T04:05:36.985Z,84.91,5279007.816568187,75.82,3131530.4567888267,59.44,852204.5581173166,9525084.291850332
,_result,0,2026-09-03T04:05:37Z,45.93,3608200.553461215,3.55,4507437.127599394,8.17,3219413.042834688,1060821.706889178
,_result,0,2026-09-03T04:05:37.014Z,54.92,1286571.35500862,40.16,8595462.744479565,37,9853959.798211288,8930816.488289097
,_result,0,2026-09-03T04:05:37.029Z,51.79,3013570.598494184,41.16,3556978.598235566,38.57,1630536.3942157624,4683371.403823306
,_result,0,2026-09-03T04:05:37.038Z,10.51,6810653.289242656,31.46,7964816.617786451,27.05,5814573.62881327,3945443.5424330826
,_result,0,2026-09-03T04:05:37.052Z,49.83,650822.3284409198,52.18,6220162.318791899,79.83,28366.2632501791,2229328.5037037046
,_result,0,2026-09-03T04:05:37.063Z,41.73,1739408.2922044906,36.27,1204212.0566125126,13.77,7430909.031064311,885550.7751163649
,_result,0,2026-09-03T04:05:37.078Z,2.54,3934554.1817547223,12.39,8688941.955016365,60.15,4445722.291852126,3046340.8891630373
,_result,0,2026-09-03T04:05:37.089Z,16.24,4613246.734136428,6.05,2258235.745958793,58.91,9833203.340321714,3629370.4971128437
,_result,0,2026-09-03T04:05:37.107Z,78.94,5379446.544686144,93.25,8433340.104855241,85.67,8915888.742900535,2159087.763569326
,_result,0,2026-09-03T04:05:37.119Z,2.88,7923435.674692999,42.87,5339873.602618375,5.17,90023.44437945454,5760715.610226056
,_result,0,2026-09-03T04:05:37.132Z,71.06,3721664.0171480696,42.38,6054723.578177721,50.78,9181786.9282984,4882612.152545195
,_result,0,2026-09-03T04:05:37.148Z,79.8,1022502.1334433593,69.12,7394895.577124636,49.26,5600874.6894505145,7903238.66288132
,_result,0,2026-09-03T04:05:37.174Z,28.78,3653228.612270681,77.37,894143.5518023544,48.7,4417181.268308556,6074488.185350718
,_result,0,2026-09-03T04:05:37.199Z,69.24,2310729.4945716206,98.73,5312425.623958411,82.82,44974.70563282091,3630729.096060341
,_result,0,2026-09-03T04:05:37.225Z,28.67,1745337.1851709809,73.25,4022461.2331761024,96.44,8221029.217751311,7549058.859052087
,_result,0,2026-09-03T04:05:37.257Z,47.21,7046166.987559089,94.09,7426273.198108768,93.18,8056236.648712076,6290066.5207571825
,_result,0,2026-09-03T04:05:37.283Z,85.34,4461662.615284713,40.44,80951.82800812006,28.74,5270893.213630732,4816086.319886356
,_result,0,2026-09-03T04:05:37.318Z,19.96,8920540.64129631,62.15,8758981.305228328,17.13,1488329.8281924285,99664.79488673907
,_result,0,2026-09-03T04:05:37.341Z,64.76,4022048.555086254,1.57,2159451.510653846,17.43,4820173.132709622,4446348.0956153935
,_result,0,2026-09-03T04:05:37.37Z,51.79,7395218.995875047,87.82,3840121.61245049,75.09,2158827.300280537,8151766.910672623
,_result,0,2026-09-03T04:05:37.397Z,10.8,2073520.5288605173,65.97,8327361.204475348,57.71,3619599.7210792596,6306515.496709978
,_result,0,2026-09-03T04:05:37.431Z,22.29,3002064.892839712,82.91,4778875.534676418,19.25,7258329.188993722,5559340.39942559
,_result,0,2026-09-03T04:05:37.451Z,46.5,2565374.1175042368,23.05,5374754.066285825,71.89,6417887.87901231,543570.8601202082
,_result,0,2026-09-03T04:05:37.463Z,16.06,2925899.679518932,22.56,1273640.5530108574,97.99,8312445.866509142,2899696.1510414165
,_result,0,2026-09-03T04:05:37.48Z,45.09,941393.4404104318,81.77,9001003.293084549,39.18,1450809.9449108413,706995.3790082784
,_result,0,2026-09-03T04:05:37.492Z,83.02,1916116.8268007266,76.7,9804227.10630987,53.61,1948509.7607188572,7309922.490859191
,_result,0,2026-09-03T04:05:37.51Z,31.09,7429257.507163436,73.37,246389.17714711605,62.04,9369320.061292214,5181153.339352152
,_result,0,2026-09-03T04:05:37.518Z,32.02,6798076.656007082,36.5,1846686.8055339803,86.87,9623417.745340832,7257767.878720172
,_result,0,2026-09-03T04:05:37.542Z,70.7,6753298.236661918,4.01,7971733.463435114,94.46,2975788.513706842,1998005.1955604127
,_result,0,2026-09-03T04:05:37.576Z,80.7,7552652.156465036,53.41,5261407.45664115,98.9,9677708.484287253,3875828.5139810876
,_result,0,2026-09-03T04:05:37.598Z,95.16,2040061.9570387378,72.98,4204743.783576325,47.17,7958307.819928953,5340415.210372715
,_result,0,2026-09-03T04:05:37.627Z,36.65,8431929.874494199,12.61,4806587.4130679285,4.53,3807499.9859994487,6883341.552326752
,_result,0,2026-09-03T04:05:37.655Z,83,437000.9558069166,50.32,3655850.851517518,53.15,7384751.956183377,236134.98651173347
,_result,0,2026-09-03T04:05:37.679Z,44.8,2974123.9488321845,84.6,1305768.6196614415,88.35,3231243.500098213,8701931.694241999
,_result,0,2026-09-03T04:05:37.706Z,87.59,9848882.861649984,57.58,5101303.9437979255,40.07,6983053.823487691,2054868.8145285065
,_result,0,2026-09-03T04:05:37.734Z,85.47,6465226.853981403,45.35,8748721.830774713,39.85,284082.27502857987,3197905.8285402586
,_result,0,2026-09-03T04:05:37.762Z,52.66,7689922.542973645,45.88,9614957.051839145,4.35,5706397.654261902,1913223.4467389963
,_result,0,2026-09-03T04:05:37.797Z,86.15,5155951.993891914,93.37,8108625.324842974,70.24,6583810.110048944,3363086.400576939
,_result,0,2026-09-03T04:05:37.822Z,86.86,7010441.944148347,86.42,8893638.850802574,29.16,1286805.7874350469,9093510.215154527
,_result,0,2026-09-03T04:05:37.853Z,14.1,9717179.26709167,86.96,6205477.198651273,16.92,5779025.342749996,3497977.355554841
,_result,0,2026-09-03T04:05:37.878Z,38.01,2975929.646790122,61.22,8225282.754561976,50.54,8425434.25193169,3199430.5314785475
,_result,0,2026-09-03T04:05:37.904Z,86.76,5236863.299360224,18.02,3645331.641620495,30.86,7769904.8197338395,5502268.907685538
,_result,0,2026-09-03T04:05:37.936Z,44.63,5667240.5131696565,10.12,3027374.263310916,46.65,6809514.446586686,4975403.598634478
,_result,0,2026-09-03T04:05:37.95Z,55.73,4031129.912144563,36.03,924082.3087915762,57.42,4505129.041144056,8933357.14426603
,_result,0,2026-09-03T04:05:37.967Z,95.08,6428847.522124695,15.02,468146.24719709763,82.22,6504071.349258944,8490711.64297325
,_result,0,2026-09-03T04:05:37.985Z,18.37,1823445.5409789996,50.99,5368063.678727903,20.85,1837825.9026404575,7419314.090024813
,_result,0,2026-09-03T04:05:37.996Z,9.96,8338476.145677617,45.23,2137369.1217211788,64.41,9741486.423520086,3424850.053031948
,_result,0,2026-09-03T04:05:38.011Z,7.88,5784743.279842791,72.22,8078135.160923486,59.17,9133743.88932327,9768239.957240678
,_result,0,2026-09-03T04:05:38.022Z,28.66,1638938.382497641,67.45,6606.0994250694,73.57,8412320.205728415,7332161.895317176
,_result,0,2026-09-03T04:05:38.039Z,34.64,8857091.140606595,36.7,4024813.8796919296,45.81,1397426.100990613,1348291.092729641
,_result,0,2026-09-03T04:05:38.053Z,78.69,6620809.027870001,55.61,5072934.58138645,95.33,8212330.457763264,7456992.171137986
,_result,0,2026-09-03T04:05:38.065Z,29.48,5355516.415159594,8.22,5768615.4734934205,94.13,8838356.617298342,6911097.532306593
,_result,0,2026-09-03T04:05:38.089Z,31.39,592629.8904082683,36.73,9426406.276715163,76.02,9361776.690995747,4954883.294677253
,_result,0,2026-09-03T04:05:38.103Z,70.77,5142636.809515424,93.11,6962925.260026381,96.12,5881805.345212395,6822177.707627455
,_result,0,2026-09-03T04:05:38.112Z,9.77,1684014.5290087105,76.83,9665526.675479455,53.31,7753246.293471369,4705958.32785575
,_result,0,2026-09-03T04:05:38.13Z,66.29,1548308.4171563222,65.04,897097.0850264892,6.64,5557065.551888232,9133926.810474174
,_result,0,2026-09-03T04:05:38.161Z,2.38,5557337.837252184,1.21,3253618.964051516,77.26,6967620.677960788,3219108.453947923
,_result,0,2026-09-03T04:05:38.184Z,99.7,532048.9375661719,55.15,1038791.2975065217,87.39,5870347.837265461,3505307.5763511644
,_result,0,2026-09-03T04:05:38.213Z,97.6,1123601.3853687055,75.6,3337452.688648195,53.9,6242000.880506835,4774204.647339694
,_result,0,2026-09-03T04:05:38.233Z,94.61,8895835.901838755,64.69,9761364.315376278,31.99,4823427.244784446,7733674.326176547
,_result,0,2026-09-03T04:05:38.266Z,34.66,1852496.2271384383,7.02,5681455.621756206,44.79,4323496.573674333,1804945.4591327086
,_result,0,2026-09-03T04:05:38.292Z,10.86,7449828.72516299,88.26,7674668.952670821,98.14,7600064.600901903,904547.8784379945
,_result,0,2026-09-03T04:05:38.312Z,12.63,8277024.782137258,42.94,3602274.2913815486,79.05,7030277.262575276,1820719.0506833715
,_result,0,2026-09-03T04:05:38.344Z,8.37,664008.6461936056,94.97,3704722.868364202,54.14,3317524.9697003295,6434267.0733411275
,_result,0,2026-09-03T04:05:38.367Z,61.01,1449126.7485360703,36.69,7523516.185354331,55.51,7654403.4982379405,1775027.2014107804
,_result,0,2026-09-03T04:05:38.398Z,44.58,4921862.826920915,42.67,9629600.415019216,68.84,1959825.1603909445,9117932.002654256
,_result,0,2026-09-03T04:05:38.421Z,23.21,1808230.2408701545,28.61,5723076.948313112,42.29,6219958.303714835,1334294.8472731863
,_result,0,2026-09-03T04:05:38.443Z,26.96,8146151.566877023,91.07,3607227.181979048,77.48,2220881.160500464,5629005.535700212
,_result,0,2026-09-03T04:05:38.477Z,10.78,6825997.855349039,78.07,9259293.197761009,74.42,953118.4528040582,4489712.578144104
,_result,0,2026-09-03T04:05:38.506Z,78.12,4105774.0977821643,85.91,2642290.2234640834,96.4,3144256.1862921612,8179250.114418551
,_result,0,2026-09-03T04:05:38.527Z,96.64,8759789.474746723,90.63,2155117.3524625413,78.54,4201957.779058042,8632790.438263282
,_result,0,2026-09-03T04:05:38.552Z,69.03,7084308.454157869,91.15,6037824.455375511,18.36,2306678.1475563613,383955.79589719285
,_result,0,2026-09-03T04:05:38.578Z,83.42,7986216.7536183745,91.55,1685316.8724557522,16.08,3962016.6396074872,8333238.290705784
,_result,0,2026-09-03T04:05:38.608Z,31.03,1949377.5603618745,98.87,1165051.7099826175,43.22,2927164.83879396,3398628.4830901194
,_result,0,2026-09-03T04:05:38.633Z,67.16,125055.22672207058,45.5,4235183.530529251,97,2991233.1716448646,9780209.372832077
,_result,0,2026-09-03T04:05:38.66Z,72.44,1709712.037451573,6.41,3096395.5208016923,42.86,9530692.617125437,2872464.0208046637
,_result,0,2026-09-03T04:05:38.675Z,93.44,3039531.8095015343,63.83,1388370.1446175324,57.63,8096287.3769049505,2644758.8702218463
,_result,0,2026-09-03T04:05:38.684Z,22.73,6790771.850567011,13.99,1607332.8599268822,43.13,9172137.5812366,2340566.5906588966
,_result,0,2026-09-03T04:05:38.703Z,54.98,7712834.5701624025,71.08,147743.5791923132,11.43,5841467.925364728,4225435.63799193
,_result,0,2026-09-03T04:05:38.735Z,24.59,6467940.133767128,55.12,8481120.26192875,87.17,7364713.153489631,9408521.025057497
,_result,0,2026-09-03T04:05:38.758Z,10.08,2250245.69303665,31.97,1207150.5916859594,38.38,8935775.866521526,42949.77438475511
,_result,0,2026-09-03T04:05:38.795Z,39.83,3936374.76280751,0.48,1949423.9282331394,34.16,5192588.796054562,3038648.5078536784
,_result,0,2026-09-03T04:05:38.813Z,69.32,7073791.656338177,83.91,8461370.698471878,59.27,6723329.836766103,2894480.10295688
,_result,0,2026-09-03T04:05:38.828Z,2.77,4992996.177759506,20.81,7159410.846779663,80.31,2712043.252838766,5097390.5245276615
,_result,0,2026-09-03T04:05:38.847Z,78.39,6120228.454045549,92.5,2241431.424812037,64.09,3086482.004940149,73483.77040704346
,_result,0,2026-09-03T04:05:38.864Z,0.66,7686798.8733292185,47.39,6625627.277312929,69.16,862508.5190943815,3410256.95687014
,_result,0,2026-09-03T04:05:38.876Z,9.45,3674597.650532435,74.93,3037169.8872582875,51.41,7394024.712341323,8675970.499058362
,_result,0,2026-09-03T04:05:38.89Z,25.09,5960280.07080444,47.13,1573442.7313749434,43.76,9358263.202603541,7026831.012662201
,_result,0,2026-09-03T04:05:38.904Z,44.46,8329384.846938119,8.84,394957.0184370999,81.46,855154.6530296317,767372.4980721208
,_result,0,2026-09-03T04:05:38.915Z,19,6156131.464217115,77.52,5641149.407232669,57.13,7676512.106119085,6142447.112338544
,_result,0,2026-09-03T04:05:38.931Z,52.24,5461900.048489265,32.68,3380759.21471094,98.67,9035391.540819423,499351.14834606776
,_result,0,2026-09-03T04:05:38.959Z,49.05,4527232.270861993,2.86,663781.6866903234,16.87,7063439.492056823,3564623.553733558
,_result,0,2026-09-03T04:05:38.979Z,87.5,5091697.7264204,10.97,925410.1728905317,75.81,8774556.132752128,2255917.6468226393
,_result,0,2026-09-03T04:05:39.013Z,78.01,110265.64615150724,37.69,1978792.8937154054,89.07,8802740.46167156,7758074.603417763
,_result,0,2026-09-03T04:05:39.031Z,66.17,6648626.819526805,46.81,72979.86146493573,49.98,1746492.7285385258,4930200.265991168
,_result,0,2026-09-03T04:05:39.043Z,93.91,7655933.015696165,25.95,381397.585574047,67.61,2782400.480496493,4081357.4470406324
,_result,0,2026-09-03T04:05:39.068Z,28.63,5657980.499688309,43.2,1291001.724565022,90,4549089.811142607,7443939.074983381
,_result,0,2026-09-03T04:05:39.1Z,69.16,8878782.225879002,70.16,8063903.399719958,85.14,834464.4386310019,536263.7527629232
,_result,0,2026-09-03T04:05:39.135Z,10.85,5809407.204321319,4.83,3685424.9443972,98.7,7209687.095866135,3576948.2989424216
,_result,0,2026-09-03T04:05:39.164Z,46.94,1959426.4301333698,89.01,2544550.947637934,50.96,9321804.981201533,6188325.483795993
,_result,0,2026-09-03T04:05:39.195Z,94.99,5971391.103096429,33.63,4270618.3629852915,94.04,3323713.819670929,6018421.20769533
,_result,0,2026-09-03T04:05:39.225Z,10.51,9919901.931018006,96.59,737142.4298922613,48.82,4984633.449668999,7446975.27663136
,_result,0,2026-09-03T04:05:39.239Z,58.55,526684.8731000628,22.9,9345944.587551564,3.32,4698233.587168491,3482095.741445861
,_result,0,2026-09-03T04:05:39.25Z,27.53,9575354.241340932,57.92,1504386.4347634106,1.53,696124.8555072253,7977241.825821853
,_result,0,2026-09-03T04:05:39.265Z,34.16,2216419.7707212805,80.44,2272471.228518719,22.37,2575022.977738144,9613454.583328793
,_result,0,2026-09-03T04:05:39.274Z,77.13,7609590.439801355,44.03,1756328.8445221125,34.34,9954586.704258377,8410507.427269235
,_result,0,2026-09-03T04:05:39.299Z,49.8,5842013.761015334,34.2,2899689.956890491,8.78,9580944.334386067,3107623.9306986774
,_result,0,2026-09-03T04:05:39.32Z,9.75,1172787.1921979515,31.66,549202.116830132,60.19,4476653.923145727,6846500.470381953
,_result,0,2026-09-03T04:05:39.331Z,89.26,3885730.263348869,66.08,79580.85080063349,42.02,7980691.512850681,644635.0719967698
,_result,0,2026-09-03T04:05:39.349Z,48.92,2476252.1224522037,26.28,8821678.050089322,57.61,8983367.558372103,1750110.7812916206
,_result,0,2026-09-03T04:05:39.357Z,7.28,3897848.8709690096,52.51,8886834.112183891,61.77,8891552.937233081,1089096.7113831018
,_result,0,2026-09-03T04:05:39.378Z,80.3,2157817.217448882,64.9,1223082.4798505146,38.4,6696851.3305809675,8909214.567250028
,_result,0,2026-09-03T04:05:39.41Z,20.5,8314585.578441805,48.22,7128507.09883092,62.69,4596173.976767805,8571932.007561613
,_result,0,2026-09-03T04:05:39.436Z,79.28,4385302.44446437,81.23,5650372.787889826,24.18,2461018.211297172,3437479.856532778
,_result,0,2026-09-03T04:05:39.457Z,0.2,6177267.693275066,31.05,9128919.162455818,43.27,5192393.894151272,9748635.683553115
,_result,0,2026-09-03T04:05:39.487Z,53.35,7921894.3509885855,91.7,9331208.907493055,83.25,1906852.9446722004,977980.2529233317
,_result,0,2026-09-03T04:05:39.502Z,37.6,6219726.376925451,11.04,7979880.453068203,87.49,3419168.784668718,4122039.1760553056
,_result,0,2026-09-03T04:05:39.511Z,22.09,3447996.916624154,72.45,2701397.474049093,75.15,9875261.284670856,6831058.155041508
,_result,0,2026-09-03T04:05:39.529Z,61.1,3441487.8057619547,73.58,1884967.1493664654,20.37,8076329.314511785,6423278.832461616
,_result,0,2026-09-03T04:05:39.557Z,36.53,5104667.206099789,6.36,472069.70470043074,85.65,2384693.877441927,6964989.489385579
,_result,0,2026-09-03T04:05:39.577Z,44.44,1087563.3109676787,32.29,1511812.6097143292,94.42,8579322.25951527,9103726.990640456
,_result,0,2026-09-03T04:05:39.586Z,16.99,5037152.914461915,70.41,9653866.70874945,61.66,4014376.6472666343,9788583.156638766
,_result,0,2026-09-03T04:05:39.605Z,55.57,226798.77121524527,54.91,3915782.335840229,92.13,797805.4331062546,4298838.614201628
,_result,0,2026-09-03T04:05:39.615Z,44.75,1646738.5785508747,28.58,4264141.797789993,9.91,3707040.1379697104,3902836.6290437356
,_result,0,2026-09-03T04:05:39.632Z,99.56,9055870.458020268,64.28,8776366.150935736,51,8094615.432855321,3833986.3520175144
,_result,0,2026-09-03T04:05:39.642Z,0.11,4420015.042409049,31.39,8146369.549332446,88.71,7931720.826175317,1035657.581572782
,_result,0,2026-09-03T04:05:39.665Z,29.55,8407751.656460842,54.42,1239149.9770477389,53.86,7121565.601203557,1373061.4791577433
,_result,0,2026-09-03T04:05:39.697Z,35.42,9410998.577868775,44.23,9349264.591951769,59.84,1316902.4269316643,7060597.560718165
,_result,0,2026-09-03T04:05:39.716Z,89.12,2272589.3834278043,50,4294218.673393316,40.79,3684945.795752319,6032364.1219672095
,_result,0,2026-09-03T04:05:39.725Z,56.1,17882.076059804185,79.51,6284004.7377654,31.95,9362636.68636427,5289997.045631716
,_result,0,2026-09-03T04:05:39.744Z,35.86,8977007.701686364,40.22,3065620.8089831504,66.86,700772.7961357457,35577.94335614761
,_result,0,2026-09-03T04:05:39.754Z,9.91,273143.2271979994,83.88,2662489.9593352634,62.22,9445200.65069079,9721131.618143104
,_result,0,2026-09-03T04:05:39.777Z,11.58,3395665.012797744,53.81,3740336.1720893946,42.31,7956776.61592914,6587205.258013949
,_result,0,2026-09-03T04:05:39.805Z,38.13,9755674.46060447,45.19,3521745.158933032,10.08,1145848.1211063399,9618316.6726328
,_result,0,2026-09-03T04:05:39.825Z,7.43,7006914.1071729725,23.04,2606076.0605763188,13.45,6558104.09587416,3580690.3364323885
,_result,0,2026-09-03T04:05:39.836Z,27.48,4066489.9919197415,89.29,468873.1928437317,25.99,8793139.55823753,4415761.984451627
,_result,0,2026-09-03T04:05:39.854Z,74.12,3505703.6256428,52.35,6971976.231601168,92.23,1298635.765812758,841666.889254582
,_result,0,2026-09-03T04:05:39.87Z,38.67,7157247.295579426,0.89,3340610.080107216,77.59,6072790.853596244,9110618.08601532
,_result,0,2026-09-03T04:05:43.984Z,76.74,4788999.22572831,71.04,1734144.6906741976,24.15,2607389.089749178,1491320.247047394
,_result,0,2026-09-03T04:05:44.761Z,12.74,1660977.2840400005,47.61,6301264.023517632,50.82,9459232.887131542,8640005.639349012
,_result,0,2026-09-03T04:05:53.994Z,79.7,9505128.627826696,4.45,9644312.872391302,14.62,1077638.6472140842,2596351.1130667794
,_result,0,2026-09-03T04:05:54.769Z,32.62,296551.1814182831,41.11,8341382.286906877,49.64,1541442.8301890492,1126199.2670358012
,_result,0,2026-09-03T04:06:04.011Z,97.85,7493876.755742859,63.88,6676018.331353707,9.23,9624938.005907597,2314091.0712816063
,_result,0,2026-09-03T04:06:05.067Z,32.54,5199283.368240062,17.37,4375345.317464776,90.64,8433273.87762113,2410946.7649621153
,_result,0,2026-09-03T04:06:14.022Z,79.66,950652.5614879124,18.18,243222.59960548155,62.23,3516760.1991043407,1393154.019760251
,_result,0,2026-09-03T04:06:15.075Z,19.53,5531232.530153294,45.16,2986311.7385816905,48.32,3895636.4687944935,3705357.7835589037
,_result,0,2026-09-03T04:06:24.059Z,9.86,3830248.95597134,91.16,8687950.882307269,73.5,2582238.735296093,9680628.284240324
,_result,0,2026-09-03T04:06:25.139Z,69.5,6023632.965971321,21.72,711412.3555375618,51.53,2104050.5745056835,2952369.827223628

